Time,DIN1,DIN2,DIN3,DIN4,DIN5,DIN6,DIN7,DIN8,DOUT0,DOUT1,DOUT2,DOUT3, DOUT4, DOUT5, DOUT6, DOUT7, AIN0, AIN1,AIN2,AIN3,AOUT0, INPOS0, TARPOS0, CURPOS0, CURVEL0, SCALE
10979000,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.166007,0.199853,0.000000,0,719.82,540.72,90.00,0
10979032,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.178095,0.186960,0.000000,0,719.82,543.60,90.00,0
10979064,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.170037,0.182125,0.000000,0,719.82,546.48,90.00,0
10979096,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.198242,0.178095,0.000000,0,719.82,549.36,90.00,0
10979128,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.182125,0.188571,0.170037,0.198242,0.000000,0,719.82,552.24,90.00,0
10979160,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.164396,0.194212,0.000000,0,719.82,555.12,90.00,0
10979192,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.173260,0.182930,0.000000,0,719.82,558.00,90.00,0
10979224,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.188571,0.170037,0.182930,0.000000,0,719.82,560.88,90.00,0
10979256,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.186960,0.194212,0.177289,0.000000,0,719.82,563.76,90.00,0
10979288,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.172454,0.197436,0.000000,0,719.82,566.64,90.00,0
10979320,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.168425,0.196630,0.000000,0,719.82,569.52,90.00,0
10979352,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.186154,0.174066,0.182930,0.000000,0,719.82,572.40,90.00,0
10979384,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.189377,0.171648,0.183736,0.000000,0,719.82,575.28,90.00,0
10979416,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.199853,0.176484,0.000000,0,719.82,578.16,90.00,0
10979448,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.172454,0.199853,0.000000,0,719.82,581.04,90.00,0
10979480,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.167619,0.196630,0.000000,0,719.82,583.92,90.00,0
10979512,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.177289,0.186960,0.000000,0,719.82,586.80,90.00,0
10979544,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.172454,0.182930,0.000000,0,719.82,589.68,90.00,0
10979576,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.195018,0.177289,0.000000,0,719.82,592.56,90.00,0
10979608,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.170843,0.198242,0.000000,0,719.82,595.44,90.00,0
10979640,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.182125,0.190183,0.166007,0.197436,0.000000,0,719.82,598.32,90.00,0
10979672,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.185348,0.176484,0.180513,0.000000,0,719.82,601.20,90.00,0
10979704,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.186960,0.169231,0.182125,0.000000,0,719.82,604.08,90.00,0
10979736,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.188571,0.196630,0.181319,0.000000,0,719.82,606.96,90.00,0
10979768,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.190183,0.172454,0.200659,0.000000,0,719.82,609.84,90.00,0
10979800,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.167619,0.196630,0.000000,0,719.82,612.72,90.00,0
10979832,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.189377,0.173260,0.183736,0.000000,0,719.82,615.60,90.00,0
10979864,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.172454,0.184542,0.000000,0,719.82,618.48,90.00,0
10979896,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.185348,0.197436,0.178095,0.000000,0,719.82,621.36,90.00,0
10979928,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.188571,0.172454,0.196630,0.000000,0,719.82,624.24,90.00,0
10979960,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.165201,0.195018,0.000000,0,719.82,627.12,90.00,0
10979992,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.174872,0.182930,0.000000,0,719.82,630.00,90.00,0
10980024,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.187766,0.169231,0.178901,0.000000,0,719.82,632.88,90.00,0
10980056,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.196630,0.180513,0.000000,0,719.82,635.76,90.00,0
10980088,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.172454,0.197436,0.000000,0,719.82,638.64,90.00,0
10980120,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.170037,0.196630,0.000000,0,719.82,641.52,90.00,0
10980152,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.175678,0.186960,0.174066,0.182125,0.000000,0,719.82,644.40,90.00,0
10980184,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.173260,0.185348,0.000000,0,719.82,647.28,90.00,0
10980216,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.189377,0.197436,0.182930,0.000000,0,719.82,650.16,90.00,0
10980248,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.174066,0.199853,0.000000,0,719.82,653.04,90.00,0
10980280,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186154,0.166007,0.197436,0.000000,0,719.82,655.92,90.00,0
10980312,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.177289,0.185348,0.000000,0,719.82,658.80,90.00,0
10980344,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.170037,0.183736,0.000000,0,719.82,661.68,90.00,0
10980376,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.195824,0.180513,0.000000,0,719.82,664.56,90.00,0
10980408,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.170843,0.197436,0.000000,0,719.82,667.44,90.00,0
10980440,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.182125,0.190183,0.167619,0.197436,0.000000,0,719.82,670.32,90.00,0
10980472,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.186960,0.175678,0.182930,0.000000,0,719.82,673.20,90.00,0
10980504,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.186960,0.171648,0.183736,0.000000,0,719.82,676.08,90.00,0
10980536,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.195824,0.178095,0.000000,0,719.82,678.96,90.00,0
10980568,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.172454,0.199853,0.000000,0,719.82,681.84,90.00,0
10980600,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.189377,0.163590,0.196630,0.000000,0,719.82,684.72,90.00,0
10980632,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.174872,0.182930,0.000000,0,719.82,687.60,90.00,0
10980664,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.170037,0.181319,0.000000,0,719.82,690.48,90.00,0
10980696,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.185348,0.198242,0.180513,0.000000,0,719.82,693.36,90.00,0
10980728,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.170843,0.195824,0.000000,0,719.82,696.24,90.00,0
10980760,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.164396,0.195018,0.000000,0,719.82,699.12,90.00,0
10980792,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.189377,0.174066,0.183736,0.000000,0,719.82,702.00,90.00,0
10980824,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.187766,0.171648,0.182125,0.000000,0,719.82,704.88,90.00,0
10980856,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186960,0.195018,0.178901,0.000000,0,719.82,707.76,90.00,0
10980888,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.174066,0.199853,0.000000,0,719.82,710.64,90.00,0
10980920,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.169231,0.196630,0.000000,0,719.82,713.52,90.00,0
10980952,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.186154,0.176484,0.183736,0.000000,0,719.82,716.40,90.00,0
10980984,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.172454,0.183736,0.000000,0,719.82,719.28,90.00,0
10981016,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.200659,0.180513,0.000000,1,719.82,719.82,90.00,0
10981058,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.181319,0.188571,0.178901,0.198242,0.000000,0,899.82,720.72,90.00,0
10981090,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.157949,0.197436,0.000000,0,899.82,723.60,90.00,0
10981122,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.173260,0.180513,0.000000,0,899.82,726.48,90.00,0
10981154,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.189377,0.172454,0.182125,0.000000,0,899.82,729.36,90.00,0
10981186,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.187766,0.191795,0.179707,0.000000,0,899.82,732.24,90.00,0
10981218,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.178901,0.200659,0.000000,0,899.82,735.12,90.00,0
10981250,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.189377,0.161172,0.196630,0.000000,0,899.82,738.00,90.00,0
10981282,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.172454,0.182125,0.000000,0,899.82,740.88,90.00,0
10981314,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.191795,0.175678,0.184542,0.000000,0,899.82,743.76,90.00,0
10981346,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.190989,0.176484,0.000000,0,899.82,746.64,90.00,0
10981378,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.177289,0.197436,0.000000,0,899.82,749.52,90.00,0
10981410,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.176484,0.186154,0.161172,0.194212,0.000000,0,899.82,752.40,90.00,0
10981442,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.186960,0.175678,0.186154,0.000000,0,899.82,755.28,90.00,0
10981474,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.189377,0.173260,0.182125,0.000000,0,899.82,758.16,90.00,0
10981506,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.190989,0.180513,0.000000,0,899.82,761.04,90.00,0
10981538,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.190183,0.177289,0.201465,0.000000,0,899.82,763.92,90.00,0
10981570,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.193407,0.162784,0.197436,0.000000,0,899.82,766.80,90.00,0
10981602,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186154,0.172454,0.181319,0.000000,0,899.82,769.68,90.00,0
10981634,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.191795,0.174872,0.185348,0.000000,0,899.82,772.56,90.00,0
10981666,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.190989,0.180513,0.000000,0,899.82,775.44,90.00,0
10981698,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.180513,0.200659,0.000000,0,899.82,778.32,90.00,0
10981730,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.186154,0.159560,0.196630,0.000000,0,899.82,781.20,90.00,0
10981762,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.175678,0.182125,0.000000,0,899.82,784.08,90.00,0
10981794,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.173260,0.183736,0.000000,0,899.82,786.96,90.00,0
10981826,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186960,0.190183,0.177289,0.000000,0,899.82,789.84,90.00,0
10981858,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.175678,0.198242,0.000000,0,899.82,792.72,90.00,0
10981890,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190989,0.161172,0.195018,0.000000,0,899.82,795.60,90.00,0
10981922,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.187766,0.171648,0.180513,0.000000,0,899.82,798.48,90.00,0
10981954,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.189377,0.174066,0.183736,0.000000,0,899.82,801.36,90.00,0
10981986,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.193407,0.176484,0.000000,0,899.82,804.24,90.00,0
10982018,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190989,0.180513,0.200659,0.000000,0,899.82,807.12,90.00,0
10982050,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.190183,0.161172,0.199048,0.000000,0,899.82,810.00,90.00,0
10982082,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.187766,0.171648,0.185348,0.000000,0,899.82,812.88,90.00,0
10982114,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190989,0.174872,0.186960,0.000000,0,899.82,815.76,90.00,0
10982146,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.193407,0.180513,0.000000,0,899.82,818.64,90.00,0
10982178,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.175678,0.199048,0.000000,0,899.82,821.52,90.00,0
10982210,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.186960,0.162784,0.196630,0.000000,0,899.82,824.40,90.00,0
10982242,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.173260,0.183736,0.000000,0,899.82,827.28,90.00,0
10982274,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.189377,0.174066,0.182125,0.000000,0,899.82,830.16,90.00,0
10982306,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.186960,0.190183,0.179707,0.000000,0,899.82,833.04,90.00,0
10982338,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.177289,0.202271,0.000000,0,899.82,835.92,90.00,0
10982370,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.188571,0.163590,0.199048,0.000000,0,899.82,838.80,90.00,0
10982402,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186154,0.175678,0.180513,0.000000,0,899.82,841.68,90.00,0
10982434,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.189377,0.173260,0.184542,0.000000,0,899.82,844.56,90.00,0
10982466,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.188571,0.191795,0.178095,0.000000,0,899.82,847.44,90.00,0
10982498,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.190183,0.175678,0.197436,0.000000,0,899.82,850.32,90.00,0
10982530,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.187766,0.157949,0.194212,0.000000,0,899.82,853.20,90.00,0
10982562,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.190183,0.170843,0.197436,0.000000,0,899.82,856.08,90.00,0
10982594,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.190183,0.178095,0.183736,0.000000,0,899.82,858.96,90.00,0
10982626,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.186154,0.190183,0.175678,0.000000,0,899.82,861.84,90.00,0
10982658,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.176484,0.198242,0.000000,0,899.82,864.72,90.00,0
10982690,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.190183,0.157949,0.195018,0.000000,0,899.82,867.60,90.00,0
10982722,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.187766,0.174872,0.180513,0.000000,0,899.82,870.48,90.00,0
10982754,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.187766,0.173260,0.180513,0.000000,0,899.82,873.36,90.00,0
10982786,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.188571,0.191795,0.177289,0.000000,0,899.82,876.24,90.00,0
10982818,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.192601,0.177289,0.199853,0.000000,0,899.82,879.12,90.00,0
10982850,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.186960,0.161172,0.196630,0.000000,0,899.82,882.00,90.00,0
10982882,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.179707,0.187766,0.173260,0.185348,0.000000,0,899.82,884.88,90.00,0
10982914,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.191795,0.175678,0.184542,0.000000,0,899.82,887.76,90.00,0
10982946,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.187766,0.190989,0.177289,0.000000,0,899.82,890.64,90.00,0
10982978,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178901,0.188571,0.177289,0.199048,0.000000,0,899.82,893.52,90.00,0
10983010,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.180513,0.186960,0.161172,0.197436,0.000000,0,899.82,896.40,90.00,0
10983042,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.178095,0.186960,0.175678,0.185348,0.000000,0,899.82,899.28,90.00,0
10983074,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.177289,0.187766,0.173260,0.183736,0.000000,1,899.82,899.82,90.00,0
